# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 30, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
5.984956e-01	3.726690e+00	5.984956e-01	7.664077e-02	8.328891e-01	2.895641e-01	5.671705e-01	6.276089e-01	3.897686e-01	8.287021e-01	7.984639e-01	7.776745e-01	7.476126e-01	4.459357e-01	6.714938e-01	4.444515e-01	2.369642e-01	6.449151e-01	1.870651e-01	5.475817e-01	2.631166e-01	3.272391e-01	6.972364e-01	1.913244e-01	2.843123e-01	1.603120e-01	6.395090e-01	4.824209e-02	3.456774e-01	9.777216e-01	8.230293e-01	6.768746e-01	0.000000e+00	5	1.667132e-01
4.779512e-01	3.363343e+00	4.779512e-01	1.558190e-01	5.579443e-01	2.230696e-01	8.166668e-01	4.246254e-01	9.955889e-01	6.620247e-01	9.894335e-01	3.914098e-02	1.415373e-01	9.715793e-01	1.649846e-01	4.948819e-02	3.711639e-01	9.750733e-01	7.334602e-01	2.425741e-02	3.542420e-01	3.024779e-01	3.930147e-01	9.873798e-02	5.777037e-01	8.637139e-01	4.426767e-01	5.186964e-01	6.098195e-01	4.728973e-01	1.425451e-01	6.320200e-01	0.000000e+00	2	2.583342e-01
7.277439e-01	4.022945e+00	7.277439e-01	8.392686e-01	7.593229e-01	6.361372e-01	7.760333e-01	1.616623e-03	5.065092e-01	3.949633e-01	8.658004e-01	6.698418e-01	4.536050e-01	5.233243e-01	9.088746e-01	2.476116e-02	3.042217e-01	9.258639e-02	7.066086e-01	2.965981e-01	1.968324e-01	5.295457e-01	7.358579e-01	5.048243e-01	6.804842e-01	4.485467e-02	7.502073e-01	3.165503e-01	7.986214e-01	5.869324e-01	4.063354e-02	4.230088e-01	0.000000e+00	7	2.378559e-01
4.890797e-01	3.408195e+00	4.890797e-01	2.670614e-01	1.236331e-01	3.692992e-01	6.879323e-01	4.482550e-01	1.402234e-01	7.452665e-01	2.785775e-01	2.684647e-01	4.368620e-01	8.274250e-01	8.246963e-01	5.666200e-01	8.881904e-01	4.182538e-01	5.328490e-01	1.135066e-01	1.261263e-01	7.200750e-01	2.288707e-02	4.322638e-01	7.195363e-01	1.429403e-01	4.606825e-01	7.156356e-01	3.900238e-01	9.482048e-01	3.277783e-01	4.661722e-01	0.000000e+00	3	3.154915e-01
3.662858e-01	4.574474e+00	3.662858e-01	6.496968e-01	5.872229e-01	4.013771e-01	1.674293e-02	6.958992e-01	8.417829e-02	4.581412e-01	4.160313e-01	6.743326e-01	1.737596e-01	1.830915e-01	7.070603e-02	8.094707e-01	7.129708e-01	7.256053e-02	9.609479e-01	9.019144e-01	2.895248e-01	6.009147e-01	4.085976e-01	6.387276e-01	7.128553e-01	9.568366e-01	1.227939e-01	6.173646e-01	5.364102e-01	9.679220e-01	6.711894e-01	7.523558e-01	0.000000e+00	6	2.043013e-01
6.820822e-01	3.241858e+00	6.820822e-01	3.292352e-01	6.042448e-01	9.470508e-02	2.537705e-01	7.567190e-01	1.522565e-02	8.536492e-01	8.156298e-01	4.573058e-01	6.309346e-01	8.239818e-01	5.252116e-01	3.114774e-01	3.841595e-01	7.194085e-01	7.626996e-01	2.014633e-02	8.433179e-01	1.792254e-01	4.221017e-01	2.770154e-01	5.754225e-01	1.490598e-02	6.842036e-01	3.204616e-01	9.829781e-01	3.066721e-01	7.629724e-01	9.391802e-01	0.000000e+00	3	2.559056e-01
6.895265e-02	4.958319e+00	6.895265e-02	6.044920e-01	6.004014e-01	2.170268e-01	5.428250e-01	3.591097e-01	5.454944e-01	4.979933e-01	3.288113e-01	3.531521e-01	1.982483e-01	8.817681e-01	4.462069e-01	4.216894e-01	9.864959e-01	3.617121e-01	1.374328e-01	9.419307e-01	4.385903e-01	2.969030e-01	5.534321e-01	6.612500e-01	9.082170e-01	8.131756e-01	7.759024e-02	7.288338e-01	3.872181e-01	5.518801e-01	8.946607e-01	2.112246e-01	0.000000e+00	3	1.000000e+14
5.172324e-01	4.515873e+00	5.172324e-01	5.248379e-01	4.624778e-01	2.590576e-01	7.491665e-01	3.777749e-01	1.035222e-01	3.249814e-01	2.244738e-02	5.819757e-01	8.207690e-01	5.815560e-01	5.464148e-01	6.257933e-01	7.608517e-01	3.687985e-01	7.622469e-01	6.325924e-01	6.066133e-01	5.916278e-01	5.957600e-01	7.547920e-01	8.683117e-01	7.279557e-01	5.517203e-01	7.965414e-02	1.379237e-01	9.579692e-01	7.936585e-01	9.813348e-01	0.000000e+00	8	4.613912e-01
4.419722e-01	4.068089e+00	4.419722e-01	1.730119e-01	3.063639e-01	7.711764e-01	3.774793e-01	3.002121e-01	8.997921e-01	7.958961e-01	2.256442e-01	9.929137e-01	3.751859e-01	3.093382e-01	8.319770e-01	7.052752e-01	9.576721e-01	9.064580e-01	3.990527e-02	8.521989e-02	9.979361e-01	5.909101e-01	4.292489e-01	7.582216e-01	9.133259e-01	7.692524e-01	3.442205e-01	2.184739e-01	6.913014e-01	8.815782e-01	4.489544e-01	4.779828e-01	0.000000e+00	7	2.357480e-01
3.076261e-01	4.233972e+00	3.076261e-01	9.933725e-02	2.953373e-02	2.067897e-01	5.114307e-01	7.495790e-01	8.411396e-01	6.681211e-01	8.543937e-01	3.288932e-01	6.770270e-01	8.019992e-01	6.086772e-01	7.177023e-04	1.665111e-01	9.965703e-01	9.549858e-01	9.587033e-01	2.074998e-01	8.611802e-01	4.466223e-01	7.639099e-02	3.447040e-01	5.033520e-01	1.343461e-01	7.367460e-02	2.768302e-01	5.643867e-01	8.660486e-01	5.506331e-01	0.000000e+00	4	4.134185e-02
5.865246e-02	4.225067e+00	5.865246e-02	1.277750e-01	3.712505e-01	6.640205e-01	6.981589e-01	5.073390e-01	2.232998e-01	7.045575e-01	7.911610e-01	9.098877e-01	8.491949e-02	1.265166e-01	1.367559e-01	1.442878e-01	3.528579e-01	4.135176e-01	4.099739e-01	6.349063e-01	2.705459e-01	9.416437e-01	1.269147e-01	1.552964e-02	8.983213e-01	4.193304e-01	1.798512e-01	7.280868e-01	3.655133e-01	5.086308e-01	4.091739e-03	5.262792e-01	0.000000e+00	1	2.058139e-01
1.365821e-01	4.845253e+00	1.365821e-01	8.769601e-01	9.445060e-01	2.439737e-01	5.505104e-01	1.789058e-01	4.719213e-01	8.564299e-01	8.136533e-01	5.830528e-01	5.450119e-01	3.237970e-01	9.369539e-01	9.195365e-01	3.197075e-01	6.086135e-02	4.463828e-01	8.402164e-02	9.544949e-01	3.455878e-01	9.113169e-01	5.575583e-02	8.619568e-01	2.435394e-02	9.220704e-01	2.508148e-01	4.267445e-01	4.200467e-01	1.476485e-01	3.284332e-01	0.000000e+00	4	1.623135e-01
7.513784e-01	4.878423e+00	7.513784e-01	8.481277e-01	9.775077e-01	3.268349e-01	5.399076e-01	8.027196e-01	2.172194e-01	8.245803e-01	2.919965e-01	9.671348e-01	3.259523e-01	6.804114e-01	9.249581e-01	3.032679e-02	7.115891e-02	1.535728e-01	8.739674e-01	4.972600e-01	9.290363e-01	3.013423e-01	9.454665e-01	3.609823e-01	6.756585e-01	7.749008e-01	2.884544e-01	8.994524e-01	6.176711e-01	7.040661e-01	7.477908e-01	4.927662e-01	0.000000e+00	12	1.000000e+14
2.547020e-01	3.959217e+00	2.547020e-01	3.184954e-02	5.216567e-01	6.159179e-01	2.190596e-01	6.433856e-01	1.199584e-02	8.892097e-01	2.485486e-01	9.072886e-01	5.724154e-01	5.867617e-01	2.545857e-02	4.424552e-02	9.658504e-01	6.947735e-01	1.862984e-01	2.494532e-01	6.336160e-01	3.513624e-01	8.090734e-01	7.159806e-01	3.998577e-01	8.356670e-01	4.966765e-01	8.162781e-01	4.558510e-01	7.109170e-01	3.208480e-01	1.593340e-01	0.000000e+00	2	6.530025e-02
3.280096e-01	5.018938e+00	3.280096e-01	5.760317e-01	3.847080e-01	3.947194e-01	7.391906e-01	6.549528e-01	8.807125e-01	6.447641e-02	3.763854e-01	9.672744e-01	6.245142e-01	8.636440e-01	5.776739e-01	4.922689e-01	2.294859e-01	9.611246e-01	8.399915e-01	2.782243e-01	4.721763e-01	4.436014e-01	9.067541e-01	3.832181e-01	5.884568e-01	8.186225e-01	9.266923e-01	4.558178e-01	1.369488e-01	2.211985e-01	4.798690e-01	9.884328e-01	0.000000e+00	6	1.817393e-01
1.312833e-01	5.276239e+00	1.312833e-01	8.247333e-01	8.721632e-01	9.400141e-01	9.479012e-01	7.231177e-01	4.477847e-01	5.519766e-01	7.363645e-01	7.336488e-01	3.463069e-01	9.712289e-01	1.614397e-01	9.077610e-01	9.023193e-01	3.327626e-01	8.114009e-01	1.704451e-02	5.699841e-01	3.604603e-01	3.189022e-01	4.897185e-01	8.409791e-01	1.709012e-01	5.032763e-01	7.038685e-01	4.446939e-01	4.468182e-01	1.607296e-02	2.071682e-01	0.000000e+00	4	1.000000e+14
3.287360e-01	4.474493e+00	3.287360e-01	3.281119e-01	6.427366e-01	6.209676e-01	6.532853e-01	7.022043e-01	6.699129e-01	5.899497e-01	8.967233e-01	1.497237e-01	8.229470e-01	7.082402e-01	1.117160e-01	1.246992e-01	4.170357e-01	5.422390e-01	4.175556e-01	2.757621e-01	4.234160e-01	7.519493e-01	6.922549e-01	7.743803e-01	4.637960e-01	7.812646e-01	8.025473e-01	4.966214e-01	2.294266e-01	3.190465e-01	2.946159e-01	2.091337e-02	0.000000e+00	5	2.556405e-01
7.778718e-01	3.683036e+00	7.778718e-01	9.620269e-01	8.396412e-01	5.839251e-01	5.233599e-01	2.629887e-01	4.972373e-02	7.830618e-01	4.852836e-01	7.905236e-01	3.938453e-01	7.412824e-01	1.465681e-01	6.085110e-01	6.266473e-01	7.153381e-01	3.771830e-01	3.896366e-01	6.654955e-03	4.744419e-01	1.256473e-01	1.522023e-01	9.951596e-01	4.292964e-01	3.667091e-01	4.884708e-01	5.881148e-02	9.760763e-02	3.902966e-01	6.524806e-01	0.000000e+00	7	2.038542e-01
8.868511e-01	2.640777e+00	8.868511e-01	1.046661e-01	1.061997e-01	7.558784e-01	8.166453e-02	5.616720e-01	5.032050e-01	4.980519e-01	7.016975e-01	1.650560e-01	2.791896e-02	5.354490e-01	4.167610e-01	2.775075e-01	5.666076e-01	6.221781e-01	4.686364e-01	3.519682e-01	4.358382e-01	8.150613e-03	1.706151e-01	2.214389e-01	9.043194e-01	3.684328e-01	8.910207e-01	8.573608e-01	7.334414e-01	8.280467e-01	4.416954e-01	7.013167e-01	0.000000e+00	4	1.000000e+14
5.465187e-01	4.307624e+00	5.465187e-01	2.850100e-01	7.835861e-01	6.254676e-01	3.659264e-01	2.058334e-01	7.298071e-01	3.310035e-01	6.003973e-02	9.316007e-02	9.085466e-01	3.766838e-02	9.985043e-01	3.038268e-01	9.042084e-01	2.478829e-01	6.267268e-01	5.382757e-01	5.093482e-01	7.550293e-01	2.307648e-01	6.559122e-01	6.889799e-01	1.059619e-01	6.018411e-01	3.210800e-01	4.807321e-01	3.899520e-01	8.758311e-01	8.318649e-01	0.000000e+00	9	1.000000e+14
1.722015e-01	5.038177e+00	1.722015e-01	4.380121e-01	6.085375e-01	2.565093e-01	9.902506e-01	2.309741e-01	4.182567e-01	9.736807e-01	6.623992e-01	3.742951e-01	8.419096e-01	8.136925e-01	9.264900e-01	2.531213e-01	9.398504e-01	5.655267e-01	2.153394e-01	2.624710e-01	2.891796e-01	5.362808e-01	2.527093e-01	4.380947e-01	5.658643e-01	8.694517e-01	3.743172e-01	8.469978e-01	1.750486e-01	3.689583e-01	3.756758e-01	9.748593e-01	0.000000e+00	6	1.000000e+14
3.115504e-01	4.102241e+00	3.115504e-01	3.573228e-01	3.976406e-01	7.188649e-01	6.663699e-02	2.239759e-01	7.453831e-01	3.639764e-01	3.386817e-01	3.254348e-02	3.642558e-01	2.490961e-01	9.730674e-01	5.023200e-01	7.926701e-01	9.004792e-02	8.195282e-01	7.316447e-01	7.548433e-01	1.460314e-01	1.117738e-01	1.427621e-02	9.009718e-01	5.203145e-01	8.148787e-01	4.037159e-02	8.896725e-01	1.898723e-01	7.662747e-01	8.529893e-01	0.000000e+00	3	8.191197e-02
6.728736e-01	2.870962e+00	6.728736e-01	6.097043e-01	3.237174e-01	3.417517e-01	4.776538e-01	5.645963e-01	9.534226e-01	7.508012e-01	1.471803e-01	4.754788e-01	3.958113e-01	5.308263e-01	5.343363e-01	3.902495e-01	1.409355e-01	4.238185e-01	6.648925e-01	3.491372e-01	5.594384e-01	8.066262e-01	2.853761e-01	1.790860e-01	6.094011e-01	1.218700e-01	6.386768e-01	7.476185e-01	7.392311e-02	3.771133e-01	5.889832e-01	6.593795e-01	0.000000e+00	2	3.140657e-01
9.945819e-01	3.912717e+00	9.945819e-01	2.167961e-01	8.632030e-01	6.367322e-01	8.334296e-01	7.147599e-01	5.828179e-01	3.613846e-01	3.688516e-01	4.251554e-01	4.703910e-01	1.722063e-01	9.482171e-01	8.606552e-01	9.326879e-01	4.048751e-01	7.791018e-01	8.816378e-01	6.726026e-02	9.664485e-01	5.125592e-01	6.008891e-01	1.068952e-01	4.284271e-01	6.782918e-01	3.929082e-01	4.605145e-01	7.050194e-01	6.442242e-01	8.498365e-01	0.000000e+00	10	1.000000e+14
3.706047e-01	4.938471e+00	3.706047e-01	3.894167e-01	7.783287e-01	5.032333e-02	9.254202e-01	3.586200e-01	5.861192e-01	5.295943e-01	2.082476e-01	1.894336e-02	8.857907e-01	4.674994e-01	4.921782e-01	8.401778e-01	7.728169e-01	5.781968e-01	5.025059e-01	6.934429e-01	9.603850e-01	3.547103e-01	6.134086e-01	6.720938e-01	9.447589e-01	8.095431e-01	6.051652e-01	4.384675e-01	8.128796e-01	7.113120e-01	4.748096e-01	1.286407e-01	0.000000e+00	8	1.000000e+14
5.322363e-02	4.779946e+00	5.322363e-02	1.531369e-01	3.499082e-01	5.393648e-01	2.891609e-03	6.800281e-01	1.080393e-01	8.783837e-02	3.544910e-01	9.023692e-01	8.565893e-02	9.212527e-01	7.125499e-01	3.530398e-01	8.404654e-01	6.561302e-01	2.973521e-01	3.744696e-01	7.312656e-02	9.544407e-01	6.476348e-01	9.937075e-01	1.694147e-01	7.211958e-01	3.173811e-01	2.362797e-01	4.284204e-01	5.109586e-01	9.225286e-01	6.785919e-01	0.000000e+00	2	1.000000e+14
4.780799e-01	4.067843e+00	4.780799e-01	4.417559e-01	8.537566e-01	1.165742e-01	8.001317e-01	5.462467e-01	7.796282e-01	4.871379e-01	9.323515e-01	9.220666e-01	2.051538e-01	3.189733e-01	8.872585e-01	4.002696e-01	9.657738e-01	6.783864e-01	7.753443e-01	8.834724e-02	3.688854e-01	1.004705e-02	3.019211e-01	7.887834e-01	7.962177e-01	6.505608e-01	6.114677e-01	2.993803e-01	2.333341e-01	7.392330e-01	4.566450e-01	9.003999e-01	0.000000e+00	7	2.320946e-01
6.209014e-01	3.067373e+00	6.209014e-01	1.554869e-01	4.324244e-01	6.972154e-01	7.666856e-01	3.399429e-02	3.122803e-01	3.872660e-01	1.620790e-01	8.807859e-01	2.090049e-01	6.378932e-01	7.042411e-01	9.443936e-01	3.457138e-01	2.049241e-01	3.731970e-01	7.063505e-02	7.059134e-01	9.368994e-01	1.950863e-01	7.717255e-01	4.658837e-01	7.781920e-01	8.571785e-01	2.862690e-01	4.213322e-01	4.193588e-01	3.344608e-02	5.122524e-01	0.000000e+00	1	1.361808e-01
